City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Camapua,BR,2021-05-23 16:50:30,-19.5314,-54.0439,61.34,91,100,8.08
293,Portland,US,2021-05-23 16:50:04,45.5234,-122.6762,56.91,75,90,1.01
294,Barabai,ID,2021-05-23 16:50:30,-2.5833,115.3833,74.34,97,94,1.57
295,Westport,US,2021-05-23 16:45:48,41.1415,-73.3579,87.15,51,40,1.01
296,Sao Felix Do Xingu,BR,2021-05-23 16:47:16,-6.6447,-51.995,90.57,48,96,5.1
297,Telimele,GN,2021-05-23 16:50:31,10.9167,-13.3333,94.3,32,89,1.88
298,Abu Dhabi,AE,2021-05-23 16:48:27,24.4667,54.3667,93.31,61,0,13.87
299,Ippy,CF,2021-05-23 16:50:31,6.2679,21.2247,73.69,91,100,4.41
300,Williams Lake,CA,2021-05-23 16:50:31,52.1415,-122.1445,60.22,43,75,4.0
301,Naze,JP,2021-05-23 16:50:31,28.3667,129.4833,75.67,90,96,15.1
302,Tautira,PF,2021-05-23 16:50:32,-17.7333,-149.15,73.42,73,56,11.01
303,Ciudad Bolivar,VE,2021-05-23 16:50:32,8.1222,-63.5497,93.51,41,97,10.38
304,Casablanca,MA,2021-05-23 16:47:45,33.5928,-7.6192,71.62,49,0,15.99
305,Port-Cartier,CA,2021-05-23 16:50:33,50.0334,-66.8654,53.74,49,97,16.33
306,Tamandare,BR,2021-05-23 16:50:33,-8.7597,-35.1047,82.98,56,9,8.41
307,Puerto Leguizamo,CO,2021-05-23 16:50:33,-0.1934,-74.7819,81.66,86,58,1.39
308,Novoagansk,RU,2021-05-23 16:50:34,61.9449,76.6625,56.23,63,17,9.19
309,Salamiyah,SY,2021-05-23 16:50:34,35.0113,37.0532,68.05,44,0,13.78
310,Pishin,PK,2021-05-23 16:50:36,30.5803,66.9961,73.78,12,0,3.62
311,Peterhead,GB,2021-05-23 16:48:08,57.5058,-1.7981,53.46,85,85,20.24
312,Paamiut,GL,2021-05-23 16:50:36,61.994,-49.6678,35.58,73,100,22.55
313,Pinawa,CA,2021-05-23 16:50:36,50.1489,-95.8811,55.58,62,94,7.99
314,Shadegan,IR,2021-05-23 16:50:37,30.6497,48.6647,102.15,10,61,16.75
315,Mendoza,AR,2021-05-23 16:50:35,-32.8908,-68.8272,54.93,35,0,13.8
316,San Cristobal,VE,2021-05-23 16:50:37,7.7669,-72.225,80.78,62,95,7.65
317,Tahta,EG,2021-05-23 16:50:38,26.7693,31.5021,88.12,17,0,16.98
318,Mehamn,NO,2021-05-23 16:50:38,71.0357,27.8492,39.38,56,75,6.91
319,Parana,AR,2021-05-23 16:50:38,-31.732,-60.5238,57.56,59,41,17.67
320,Tottori,JP,2021-05-23 16:50:39,35.5,134.2333,63.91,69,99,6.89
321,Balakhninskiy,RU,2021-05-23 16:50:39,58.0106,114.2769,35.76,63,60,4.7
322,Uray,RU,2021-05-23 16:50:34,60.1247,64.7758,62.87,45,66,10.42
323,Kulhudhuffushi,MV,2021-05-23 16:50:39,6.6221,73.07,84.6,75,99,16.51
324,Srandakan,ID,2021-05-23 16:50:39,-7.9386,110.2506,76.53,90,68,1.95
325,Majene,ID,2021-05-23 16:50:40,-3.5403,118.9707,77.25,86,93,6.33
326,Diapaga,BF,2021-05-23 16:50:40,12.0708,1.7889,92.57,31,74,9.62
327,Yeppoon,AU,2021-05-23 16:50:40,-23.1333,150.7333,64.18,86,5,14.03
328,Sovetskiy,RU,2021-05-23 16:50:41,61.3614,63.5842,62.64,44,19,9.75
329,Margate,GB,2021-05-23 16:50:41,51.3813,1.3862,57.18,59,100,5.01
330,Presidencia Roque Saenz Pena,AR,2021-05-23 16:50:42,-26.7852,-60.4388,64.9,36,0,11.74
331,Lakselv,NO,2021-05-23 16:50:42,70.0513,24.9718,40.82,48,90,6.91
332,Gouyave,GD,2021-05-23 16:50:42,12.1646,-61.7296,84.97,78,20,20.62
333,Montebello,US,2021-05-23 16:50:42,34.0095,-118.1053,73.94,53,1,1.99
334,Pochutla,MX,2021-05-23 16:50:43,15.7432,-96.4661,93.81,45,0,7.54
335,Sangar,RU,2021-05-23 16:50:43,63.9242,127.4739,35.96,59,79,4.07
336,Suclayin,PH,2021-05-23 16:50:43,15.7568,121.5503,76.41,91,25,1.86
337,La Palma,US,2021-05-23 16:46:08,33.8464,-118.0467,73.04,56,1,4.0
338,Te Anau,NZ,2021-05-23 16:50:44,-45.4167,167.7167,40.32,93,32,3.65
339,Turkistan,KZ,2021-05-23 16:50:44,43.0,68.0,79.07,25,41,9.75
340,Union,US,2021-05-23 16:50:44,40.6334,-74.2663,90.07,47,40,17.27
341,Ostrovnoy,RU,2021-05-23 16:50:44,68.0531,39.5131,36.3,55,71,4.72
342,Nanortalik,GL,2021-05-23 16:50:45,60.1432,-45.2371,35.1,82,100,7.7
343,Walvis Bay,NA,2021-05-23 16:50:45,-22.9575,14.5053,92.35,38,0,8.46
344,Perigueux,FR,2021-05-23 16:50:45,45.1833,0.7167,65.61,63,100,5.06
345,San Javier,ES,2021-05-23 16:50:46,37.8063,-0.8374,61.21,75,100,13.0
346,Northam,GB,2021-05-23 16:50:46,51.0333,-4.2167,49.91,89,100,13.47
347,Mount Gambier,AU,2021-05-23 16:50:46,-37.8333,140.7667,57.11,58,100,9.22
348,Barcelos,PT,2021-05-23 16:50:46,41.5388,-8.6151,64.85,56,15,11.48
349,Souillac,MU,2021-05-23 16:50:47,-20.5167,57.5167,73.78,80,75,9.31
350,Caravelas,BR,2021-05-23 16:50:47,-17.7125,-39.2481,83.82,55,48,9.98
351,Faya,SA,2021-05-23 16:50:47,18.3851,42.4509,73.51,40,2,8.34
352,Praia,CV,2021-05-23 16:50:48,14.9215,-23.5087,82.94,51,0,11.5
353,Oktyabrskiy,RU,2021-05-23 16:50:48,54.4815,53.471,72.28,56,94,5.1
354,San Quintin,MX,2021-05-23 16:50:48,30.4833,-115.95,64.35,51,0,8.57
355,Carballo,ES,2021-05-23 16:50:48,43.213,-8.691,61.02,74,72,10.63
356,Langsa,ID,2021-05-23 16:50:49,4.4683,97.9683,75.97,95,87,2.37
357,Campbell River,CA,2021-05-23 16:50:49,50.0163,-125.2446,55.78,67,75,4.61
358,Leh,IN,2021-05-23 16:50:50,34.1667,77.5833,44.01,72,100,5.21
359,Lagoa,PT,2021-05-23 16:50:50,39.05,-27.9833,60.3,64,5,11.99
360,Mount Isa,AU,2021-05-23 16:50:50,-20.7333,139.5,56.97,58,1,0.0
361,Deputatskiy,RU,2021-05-23 16:50:51,69.3,139.9,21.18,91,25,3.36
362,Sakakah,SA,2021-05-23 16:50:51,29.9697,40.2064,89.17,16,0,12.8
363,Saint-Francois,FR,2021-05-23 16:50:51,46.4154,3.9054,65.68,48,0,3.44
364,Atbasar,KZ,2021-05-23 16:50:52,51.8,68.3333,74.88,29,46,6.87
365,Turukhansk,RU,2021-05-23 16:50:52,65.8167,87.9833,52.38,98,100,13.62
366,Deori Khas,IN,2021-05-23 16:50:52,23.4,79.0167,90.28,24,7,5.32
367,Rovaniemi,FI,2021-05-23 16:50:52,66.5,25.7167,42.21,65,90,11.5
368,Wichita Falls,US,2021-05-23 16:46:34,33.9137,-98.4934,71.74,93,90,4.0
369,Pitimbu,BR,2021-05-23 16:50:53,-7.4706,-34.8086,86.59,64,30,14.27
370,Acapulco,MX,2021-05-23 16:50:54,16.8634,-99.8901,89.8,47,3,7.92
371,Longyearbyen,SJ,2021-05-23 16:50:54,78.2186,15.6401,28.24,54,0,16.11
372,Beruwala,LK,2021-05-23 16:50:54,6.4788,79.9828,81.68,85,100,12.17
373,Verkhoyansk,RU,2021-05-23 16:50:55,67.5447,133.385,39.78,47,92,3.15
374,Haines Junction,CA,2021-05-23 16:50:55,60.7522,-137.5108,33.75,93,100,2.3
375,Myingyan,MM,2021-05-23 16:50:55,21.4667,95.3833,91.49,51,70,20.83
376,Tuatapere,NZ,2021-05-23 16:50:55,-46.1333,167.6833,43.93,89,67,3.83
377,Icod De Los Vinos,ES,2021-05-23 16:49:24,28.3724,-16.7119,73.15,65,19,17.56
378,Asau,RO,2021-05-23 16:50:56,46.4333,26.4,72.52,61,92,1.03
379,Porto Novo,BJ,2021-05-23 16:50:56,6.4965,2.6036,85.82,69,74,8.14
380,Yaan,NG,2021-05-23 16:50:56,7.3833,8.5667,87.06,59,45,3.18
381,Tual,ID,2021-05-23 16:50:57,-5.6667,132.75,81.9,82,100,24.09
382,Jacmel,HT,2021-05-23 16:46:16,18.2342,-72.5347,89.44,59,39,6.42
383,Lorengau,PG,2021-05-23 16:50:57,-2.0226,147.2712,81.01,78,100,5.7
384,Comandau,RO,2021-05-23 16:50:58,45.7667,26.2667,57.31,73,89,9.73
385,Perth,AU,2021-05-23 16:45:59,-31.9333,115.8333,55.27,91,75,21.92
386,Cam Ranh,VN,2021-05-23 16:50:58,11.9214,109.1591,78.76,82,75,4.59
387,Fukue,JP,2021-05-23 16:50:58,32.6881,128.8419,66.85,81,100,5.79
388,Rafaela,AR,2021-05-23 16:50:59,-31.2503,-61.4867,64.99,39,0,8.01
389,Aniva,RU,2021-05-23 16:50:59,46.7144,142.5294,48.31,89,85,4.05
390,Yerbogachen,RU,2021-05-23 16:50:59,61.2767,108.0108,40.89,54,57,3.04
391,Aykhal,RU,2021-05-23 16:49:23,66.0,111.5,34.36,74,79,7.09
392,Shamary,RU,2021-05-23 16:51:00,57.3434,58.2199,57.83,93,96,0.98
393,Cameta,BR,2021-05-23 16:51:00,-2.2444,-49.4958,90.39,54,100,1.16
394,Sidmouth,GB,2021-05-23 16:51:00,50.6909,-3.2397,52.54,93,100,16.15
395,Minas,UY,2021-05-23 16:51:00,-34.3759,-55.2377,55.87,96,100,25.39
396,Kuri,KR,2021-05-23 16:51:01,37.5986,127.1394,64.29,61,75,3.27
397,Iqaluit,CA,2021-05-23 16:51:01,63.7506,-68.5145,19.13,67,75,18.01
398,Ajdabiya,LY,2021-05-23 16:51:02,30.7554,20.2263,79.66,33,0,12.97
399,Mweka,CD,2021-05-23 16:51:02,-4.85,21.5667,76.73,61,83,1.88
400,Aksu,CN,2021-05-23 16:51:02,41.1231,80.2644,71.38,21,95,6.17
401,Puerto Penasco,MX,2021-05-23 16:51:03,31.3167,-113.5333,75.9,32,0,3.0
402,Tukrah,LY,2021-05-23 16:51:03,32.5341,20.5791,70.72,51,0,17.0
403,Burnie,AU,2021-05-23 16:51:03,-41.0667,145.9167,47.95,87,81,9.57
404,Cravo Norte,CO,2021-05-23 16:51:04,6.3017,-70.2041,91.09,50,95,8.77
405,Alegrete,BR,2021-05-23 16:51:04,-29.7831,-55.7919,59.18,58,97,20.83
406,Tilichiki,RU,2021-05-23 16:51:04,60.4667,166.1,29.68,89,100,7.92
407,Plouzane,FR,2021-05-23 16:51:05,48.3833,-4.6167,52.12,92,90,27.45
408,San Diego De Los Banos,CU,2021-05-23 16:51:05,22.6467,-83.3697,88.29,35,100,10.31
409,Merrill,US,2021-05-23 16:51:05,45.1805,-89.6835,70.52,96,90,10.36
410,Fort Morgan,US,2021-05-23 16:50:28,40.2503,-103.8,72.81,63,1,20.71
411,Poya,NC,2021-05-23 16:51:06,-21.35,165.15,66.51,78,27,5.21
412,Jiayuguan,CN,2021-05-23 16:51:06,39.8167,98.3,53.69,20,0,3.62
413,Christchurch,NZ,2021-05-23 16:50:30,-43.5333,172.6333,46.81,94,90,1.99
414,Pringsewu,ID,2021-05-23 16:51:07,-5.3582,104.9744,74.14,96,64,1.95
415,Ilebo,CD,2021-05-23 16:51:07,-4.3167,20.5833,77.31,66,80,1.34
416,Iznik,TR,2021-05-23 16:51:07,40.4286,29.7211,73.35,61,50,3.6
417,Mantua,IT,2021-05-23 16:51:07,45.1667,10.7833,77.92,50,97,3.0
418,Maragogi,BR,2021-05-23 16:46:23,-9.0122,-35.2225,82.08,61,20,7.02
419,Vostok,RU,2021-05-23 16:51:08,46.4856,135.8833,51.24,74,99,5.21
420,Poronaysk,RU,2021-05-23 16:51:08,49.2167,143.1167,40.98,94,95,3.11
421,Gillette,US,2021-05-23 16:51:08,44.2911,-105.5022,58.8,80,75,15.01
422,Sulangan,PH,2021-05-23 16:51:09,11.1373,123.7228,83.61,74,1,7.58
423,Gat,IL,2021-05-23 16:51:09,31.61,34.7642,73.81,66,2,9.17
424,Awbari,LY,2021-05-23 16:51:09,26.5921,12.7805,102.09,6,0,11.5
425,Namatanai,PG,2021-05-23 16:51:10,-3.6667,152.4333,77.31,90,100,2.66
426,Shahi,IN,2021-05-23 16:51:10,28.55,79.3167,86.9,36,0,10.49
427,College,US,2021-05-23 16:51:10,64.8569,-147.8028,43.12,79,75,3.44
428,Norman Wells,CA,2021-05-23 16:51:11,65.282,-126.8329,51.84,82,90,8.05
429,Puri,IN,2021-05-23 16:51:11,19.8,85.85,92.37,75,100,3.24
430,Bukachacha,RU,2021-05-23 16:51:11,52.9833,116.9167,33.87,90,100,10.92
431,Tecpan,GT,2021-05-23 16:51:12,14.7623,-90.9947,67.62,56,85,4.72
432,Tigil,RU,2021-05-23 16:51:12,57.8,158.6667,30.78,94,88,4.76
433,Bubaque,GW,2021-05-23 16:51:12,11.2833,-15.8333,79.3,74,84,12.88
434,Presidente Olegario,BR,2021-05-23 16:51:13,-18.4178,-46.4181,78.19,39,96,6.76
435,Avera,US,2021-05-23 16:51:13,33.194,-82.5271,90.72,40,72,2.75
436,Ankazoabo,MG,2021-05-23 16:51:13,-22.2833,44.5167,66.06,63,0,12.64
437,Nizwa,OM,2021-05-23 16:50:20,22.9333,57.5333,95.22,14,52,9.33
438,Ulaangom,MN,2021-05-23 16:51:14,49.9811,92.0667,54.48,52,2,1.95
439,Villa Union,MX,2021-05-23 16:51:14,23.2,-106.2333,81.91,33,20,5.26
440,Esperance,AU,2021-05-23 16:51:15,-33.8667,121.9,53.44,67,59,23.17
441,Qui Nhon,VN,2021-05-23 16:51:15,13.7667,109.2333,79.77,88,94,5.35
442,Igarka,RU,2021-05-23 16:51:15,67.4667,86.5833,40.69,99,100,5.95
443,Aklavik,CA,2021-05-23 16:51:15,68.2191,-135.0107,33.8,93,75,16.11
444,Aberdeen,GB,2021-05-23 16:51:16,57.1437,-2.0981,53.55,76,75,19.57
445,Madimba,TZ,2021-05-23 16:51:16,-10.4,40.3333,73.69,76,76,10.78
446,Idrinskoye,RU,2021-05-23 16:51:16,54.3708,92.1358,48.79,97,65,4.43
447,Puerto Del Rosario,ES,2021-05-23 16:51:17,28.5004,-13.8627,73.08,64,20,27.63
448,Sao Joao Da Barra,BR,2021-05-23 16:51:17,-21.6403,-41.0511,87.89,63,99,9.78
449,Talkha,EG,2021-05-23 16:51:17,31.0539,31.3779,70.93,58,3,10.2
450,Merate,IT,2021-05-23 16:51:18,45.6987,9.4117,74.75,61,100,4.34
451,Lasa,IT,2021-05-23 16:51:18,46.6166,10.7002,59.88,84,89,1.41
452,Mujiayingzi,CN,2021-05-23 16:51:18,42.1167,118.7833,49.8,18,54,13.76
453,Berea,US,2021-05-23 16:47:03,41.3662,-81.8543,85.24,51,75,11.5
454,Oranjemund,NA,2021-05-23 16:51:19,-28.55,16.4333,71.33,35,0,4.0
455,Coihaique,CL,2021-05-23 16:51:19,-45.5752,-72.0662,50.61,87,90,9.22
456,Half Moon Bay,US,2021-05-23 16:51:19,37.4636,-122.4286,64.54,83,90,8.05
457,Kasane,BW,2021-05-23 16:51:20,-17.8167,25.15,71.69,37,0,6.91
458,Ballina,AU,2021-05-23 16:51:20,-28.8667,153.5667,58.96,94,40,8.05
459,Kavieng,PG,2021-05-23 16:51:20,-2.5744,150.7967,80.24,83,97,8.93
460,Hof,DE,2021-05-23 16:51:21,50.3167,11.9167,58.12,55,40,13.8
461,Rio Grande,BR,2021-05-23 16:50:14,-32.035,-52.0986,62.71,86,100,27.69
462,Los Llanos De Aridane,ES,2021-05-23 16:51:21,28.6585,-17.9182,67.75,66,20,19.62
463,San Jose,US,2021-05-23 16:47:19,37.3394,-121.895,64.49,58,20,3.44
464,Sharjah,AE,2021-05-23 16:47:02,25.3573,55.4033,93.36,53,0,4.52
465,Katsuura,JP,2021-05-23 16:51:22,35.1333,140.3,66.31,89,92,2.95
466,Young,UY,2021-05-23 16:51:22,-32.6833,-57.6333,58.23,67,99,19.84
467,Cabedelo,BR,2021-05-23 16:51:23,-6.9811,-34.8339,86.67,70,43,15.93
468,Albanel,CA,2021-05-23 16:51:23,48.8832,-72.4487,53.74,58,30,16.11
469,Douglas,US,2021-05-23 16:51:23,41.3,-96.167,79.14,79,75,1.99
470,Karasjok,NO,2021-05-23 16:51:23,69.4719,25.5112,37.51,61,99,8.97
471,Kivertsi,UA,2021-05-23 16:51:24,50.8343,25.4582,58.23,66,99,4.94
472,Edson,CA,2021-05-23 16:51:24,53.5835,-116.4356,57.34,44,1,3.44
473,Nerchinskiy Zavod,RU,2021-05-23 16:51:25,51.3088,119.61,33.28,88,100,12.1
474,Padang,ID,2021-05-23 16:51:25,-0.9492,100.3543,77.05,86,75,3.87
475,Saint Anthony,US,2021-05-23 16:51:25,45.0205,-93.218,77.79,85,75,10.09
476,Torbay,CA,2021-05-23 16:51:26,47.6666,-52.7314,57.97,69,75,34.52
477,Gerede,TR,2021-05-23 16:51:26,40.8008,32.1969,45.23,65,12,2.53
478,Mwanza,TZ,2021-05-23 16:51:27,-2.5167,32.9,80.65,47,20,10.36
479,Egvekinot,RU,2021-05-23 16:51:27,66.3167,-179.1667,25.57,88,89,5.03
480,Bria,CF,2021-05-23 16:51:27,6.5423,21.9863,73.8,91,100,5.5
481,Clyde River,CA,2021-05-23 16:51:27,70.4692,-68.5914,19.63,86,90,16.11
482,Mancio Lima,BR,2021-05-23 16:51:28,-7.6142,-72.8958,87.87,47,75,1.07
483,Chikwawa,MW,2021-05-23 16:51:28,-16.0335,34.8009,66.83,95,62,5.93
484,Banda Aceh,ID,2021-05-23 16:51:28,5.5577,95.3222,81.66,79,99,8.97
485,Kibala,TD,2021-05-23 16:51:29,9.1104,18.3463,89.55,51,20,18.41
486,Pafos,CY,2021-05-23 16:47:47,34.7667,32.4167,73.31,68,20,11.5
487,Wattegama,LK,2021-05-23 16:51:29,6.7989,81.4808,78.85,80,100,8.81
488,Montes Altos,BR,2021-05-23 16:51:29,-5.8333,-47.0667,88.29,50,80,6.44
489,Gorontalo,ID,2021-05-23 16:51:30,0.5412,123.0595,75.25,95,48,2.21
490,Belmonte,BR,2021-05-23 16:51:30,-15.8631,-38.8828,86.5,66,79,10.13
491,Cruzeiro Do Sul,BR,2021-05-23 16:51:30,-29.5128,-51.9853,60.08,67,77,12.44
492,Okmulgee,US,2021-05-23 16:50:29,35.6234,-95.9605,77.59,100,90,4.61
493,Ormara,PK,2021-05-23 16:51:31,25.2088,64.6357,83.32,83,0,7.94
494,Sabzevar,IR,2021-05-23 16:51:31,36.2126,57.6819,85.41,13,22,8.72
495,Takoradi,GH,2021-05-23 16:51:31,4.8845,-1.7554,83.41,72,81,9.98
496,Kuloy,RU,2021-05-23 16:47:39,61.0305,42.4925,61.54,69,94,5.39
497,Polson,US,2021-05-23 16:46:36,47.6936,-114.1632,45.77,31,100,2.82
498,Ponta Grossa,BR,2021-05-23 16:49:04,-25.095,-50.1619,65.41,43,19,13.89
499,Kismayo,SO,2021-05-23 16:51:32,-0.3582,42.5454,78.17,79,38,15.64
500,Carauari,BR,2021-05-23 16:48:14,-4.8828,-66.8958,86.47,68,30,4.18
501,Gornyak,RU,2021-05-23 16:51:32,50.9942,81.4661,67.23,54,56,5.93
502,Astana,KZ,2021-05-23 16:48:22,51.1801,71.446,69.75,34,0,6.91
503,Vila Velha,BR,2021-05-23 16:49:14,-20.3297,-40.2925,84.96,62,0,15.01
504,Mnogovershinnyy,RU,2021-05-23 16:51:32,53.9353,139.9242,31.89,97,94,5.82
505,Neiafu,TO,2021-05-23 16:51:33,-18.65,-173.9833,75.88,94,20,2.3
506,Titisee-Neustadt,DE,2021-05-23 16:51:33,47.9,8.1667,57.79,47,4,1.01
507,Mandalgovi,MN,2021-05-23 16:51:33,45.7625,106.2708,36.9,50,64,7.56
508,Tevaitoa,PF,2021-05-23 16:51:33,-16.7833,-151.5,81.32,70,24,12.95
509,Strezhevoy,RU,2021-05-23 16:51:34,60.7333,77.5889,58.98,62,20,6.35
510,Roseburg,US,2021-05-23 16:51:34,43.2165,-123.3417,59.18,53,28,1.01
511,New Ulm,US,2021-05-23 16:51:34,44.3125,-94.4605,76.55,64,1,3.44
512,Yatou,CN,2021-05-23 16:51:35,37.15,122.3833,56.35,89,100,3.11
513,Watsa,CD,2021-05-23 16:51:35,3.0372,29.5355,69.96,86,99,2.1
514,Roblin,CA,2021-05-23 16:51:35,51.23,-101.3565,53.4,69,90,9.84
515,Iskateley,RU,2021-05-23 16:51:36,67.6803,53.1512,35.22,59,100,16.89
516,Nicolas Bravo,MX,2021-05-23 16:51:37,18.45,-88.9167,83.28,59,90,7.58
517,Flinders,AU,2021-05-23 16:51:37,-34.5833,150.8552,61.21,92,89,1.01
518,Khudumelapye,BW,2021-05-23 16:51:37,-23.8833,24.75,60.24,48,1,8.05
519,Curup,ID,2021-05-23 16:51:37,-3.4667,102.5333,68.27,98,100,2.48
520,Roald,NO,2021-05-23 16:51:38,62.5833,6.1333,62.65,82,40,6.91
521,Hofn,IS,2021-05-23 16:51:38,64.2539,-15.2082,43.81,75,98,13.27
522,Malanje,AO,2021-05-23 16:51:38,-9.5402,16.341,67.42,50,100,1.59
523,Solwezi,ZM,2021-05-23 16:51:39,-12.1688,26.3894,58.46,57,60,3.65
524,Codrington,AU,2021-05-23 16:51:39,-38.2667,141.9667,54.32,67,100,9.8
525,Tura,IN,2021-05-23 16:51:39,25.5198,90.2201,80.17,69,18,3.11
526,Thomaston,US,2021-05-23 16:51:40,32.8882,-84.3266,87.55,47,1,4.0
527,Road Town,VG,2021-05-23 16:50:22,18.4167,-64.6167,75.29,100,75,17.27
528,Ginda,IN,2021-05-23 16:51:40,30.6945,78.4932,61.57,72,94,5.1
529,Tazovskiy,RU,2021-05-23 16:51:41,67.4667,78.7,37.62,96,100,7.63
530,Madang,PG,2021-05-23 16:51:41,-5.2246,145.7966,75.2,97,100,4.43
531,Leopoldina,BR,2021-05-23 16:51:41,-21.5319,-42.6431,89.1,38,100,7.99
532,Tabou,CI,2021-05-23 16:51:41,4.423,-7.3528,83.7,74,27,7.09
533,Rorvik,NO,2021-05-23 16:51:42,64.8621,11.2373,59.11,44,0,9.22
534,Grootfontein,NA,2021-05-23 16:51:42,-19.5667,18.1167,69.37,35,0,4.61
535,Businga,CD,2021-05-23 16:51:42,3.3333,20.8833,77.04,79,97,2.3
536,Tambura,SS,2021-05-23 16:51:43,5.6,27.4667,74.93,84,97,7.02
537,Izhma,RU,2021-05-23 16:51:43,65.0083,53.9113,42.57,66,92,11.25
538,Bam,IR,2021-05-23 16:51:43,29.106,58.357,91.67,11,94,7.76
539,Mao,ES,2021-05-23 16:51:43,39.8885,4.2658,59.56,77,0,23.02
540,Daru,PG,2021-05-23 16:51:44,-9.0763,143.2092,77.94,77,99,14.09
541,Talnakh,RU,2021-05-23 16:51:44,69.4865,88.3972,38.08,100,100,7.63
542,Hambantota,LK,2021-05-23 16:51:44,6.1241,81.1185,81.21,83,100,15.43
543,Vaxjo,SE,2021-05-23 16:51:42,56.8777,14.8091,48.72,87,90,14.97
544,Sete Lagoas,BR,2021-05-23 16:51:45,-19.4658,-44.2467,84.33,31,100,10.71
545,Marquard,ZA,2021-05-23 16:51:45,-28.6645,27.4305,48.04,35,7,3.85
546,Sindou,BF,2021-05-23 16:51:45,10.6667,-5.1667,100.15,23,14,5.55
547,Noumea,NC,2021-05-23 16:51:46,-22.2763,166.4572,71.01,99,52,7.58
548,Guilin,CN,2021-05-23 16:51:46,25.2819,110.2864,69.91,94,100,8.12
549,Grindavik,IS,2021-05-23 16:51:46,63.8424,-22.4338,48.67,64,75,11.39
550,Shelburne,CA,2021-05-23 16:51:47,44.0787,-80.2041,73.13,76,98,12.28
551,Qeshm,IR,2021-05-23 16:51:47,26.9581,56.2719,91.27,64,0,7.92
552,Puerto Carreno,CO,2021-05-23 16:51:47,6.189,-67.4859,89.64,56,99,3.6
553,Merritt Island,US,2021-05-23 16:51:47,28.5392,-80.672,87.22,54,40,4.0
554,Moroni,KM,2021-05-23 16:47:55,-11.7022,43.2551,77.14,74,42,15.32
555,Chiang Klang,TH,2021-05-23 16:51:48,19.2938,100.8617,80.47,77,49,1.57
556,Awjilah,LY,2021-05-23 16:51:48,29.1081,21.2869,88.23,12,0,10.0
557,Kieta,PG,2021-05-23 16:51:48,-6.2167,155.6333,79.11,81,100,2.01
558,Belle Fourche,US,2021-05-23 16:51:49,44.6714,-103.8522,64.51,92,100,13.89
559,Porlamar,VE,2021-05-23 16:51:49,10.958,-63.8491,84.29,79,83,17.18
560,Harper,LR,2021-05-23 16:51:49,4.375,-7.7169,83.79,73,46,7.56
561,Villaviciosa,ES,2021-05-23 16:51:49,43.4813,-5.4357,63.97,58,8,4.29
562,Empalme,MX,2021-05-23 16:51:50,27.9667,-110.8167,89.35,24,0,2.53
563,Loukhi,RU,2021-05-23 16:51:50,66.0764,33.0381,39.97,57,96,9.33
564,Ponta Delgada,PT,2021-05-23 16:51:50,37.7333,-25.6667,63.32,63,20,8.05
565,Praxedis Guerrero,MX,2021-05-23 16:51:51,31.3667,-106.0167,85.28,22,0,4.72
566,Kasongo-Lunda,CD,2021-05-23 16:51:51,-6.4667,16.8167,77.85,56,23,2.3
567,Beringovskiy,RU,2021-05-23 16:51:51,63.05,179.3167,31.68,98,100,9.66
568,Pedernales,DO,2021-05-23 16:51:52,18.0384,-71.744,86.83,56,27,8.19
569,Maungaturoto,NZ,2021-05-23 16:51:52,-36.1,174.3667,56.68,74,100,11.03
570,Puerto Lleras,CO,2021-05-23 16:51:52,3.0223,-73.4044,74.52,96,85,6.73
